vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.08030165687337962,1.7271782190176208,10.156650021911059,1.6411764994441977,2.6034838928159076,1.0628706511480497,1.2285823183856648,10.580648254279168,27.180344678606,24.130665075563105,18,111.59737417943103,0.24843837591999748,0.5499654374792597,0.41268291258190115,1.332658612004231,0.6304116590880183,3.1521375199899877,0,H1
-0.051457667342747294,1.8505730320948164,10.156650021911059,1.6208317452087575,2.305067867053958,1.0702691420669301,1.168015113412516,10.580648254279168,14.45227823117858,11.692021289522986,20,118.87382690302395,0.046958624605621314,0.641712682875806,0.4822026131134586,1.3307947021116948,0.6571941928906985,3.1521375199899877,0,H1
-0.06719351334214833,1.5155703672788565,9.7573098980302,1.6032299652450865,3.117820597115245,1.0184027879136297,1.1929590394473593,7.158382418428282,25.54451184422524,23.296350150545393,15,86.41975308641976,0.670459919192094,0.4786845040113673,0.2804803970587148,1.7066593923537592,0.5235862054395694,2.3559388859175865,0,H1
-0.08178976336185016,1.6057060960673795,10.619313537391779,1.7817841816427864,3.9926252317626196,1.0695484415148429,1.2628430930784464,8.572850559725177,25.07729674009024,23.070887667251128,15,87.95811518324608,0.6883851185451684,0.5239402305600929,0.317456415797965,1.65043201046388,0.5931256471358585,3.0438095390842435,0,H1
-0.07640723246113128,1.927267695435384,10.202245128474498,1.8417841875763925,3.0766032875124334,1.066815541772855,1.173207177907924,8.76256291847943,13.508525813237778,10.908105651561476,20,118.50311850311851,0.03747974298819116,0.7412587038478842,0.7058998596550706,1.0500904536375615,0.720564760040102,3.0438095390842435,0,H1
-0.09399804076146699,1.697708254640388,10.10954878133894,1.9045081725590802,3.8306837496723785,0.9943333197885394,1.167141320928191,8.841489928037888,27.079191716980475,23.835264370643955,18,107.03043022035678,0.25171385620467907,0.6118961810646131,0.4911302187050953,1.2458939763021037,0.6282300526949517,2.7838772683962496,0,H1
-0.09044572982769017,1.6106909825230025,11.264206182769774,1.773247206617062,3.5253318727927065,1.050781173676515,1.2382544768307768,9.160569932500927,27.22714247640643,24.512417652182677,18,107.59493670886074,0.2562401088723878,0.5324378956358734,0.4000043035820243,1.3310804180552833,0.5890776862560874,3.2674233117253264,0,H1
-0.06840791555207587,1.857821445635059,11.287874388996157,1.6972244766705054,2.7638865280203953,1.071951512196192,1.1939170113854158,9.160569932500927,14.797014281818806,12.012849147829737,20,121.14771519659936,0.05376880187321371,0.711777169587576,0.6222733037870873,1.1438336905275832,0.6578710989022464,3.2674233117253264,0,H1
-0.08070238702641434,1.606073100175006,10.537490837941029,1.7220302566195693,3.7146149137348856,1.0558995066948136,1.1974124321217448,7.00744354162755,28.31853701315455,23.570801287866175,15,90.61488673139158,0.7936489533423612,0.4573981297459399,0.3357974907550271,1.3621249185558197,0.5400745575069815,2.4067017296648565,0,H1
-0.08013784202124699,1.4599353295730098,9.524111856767206,1.743264072678396,3.7380081205346634,1.0434525845798697,1.205125227904001,7.122223879153541,27.281285400464856,23.83902417948349,15,88.79492600422832,0.7699566831004474,0.5334156671259009,0.323680882032092,1.647967787831888,0.508790744984522,2.4774423375900154,0,H1
